client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	Question or not	Wh word	Detected Wh Words
5a2b7fe06f80bdf05733f915838d10d152185e1af771eeebb87551381e53ab91ceddc378e9a5a7036f9802990ae96768bcd865b4f879ff7e3d9a4740a11f277b	common_voice_zh-CN_33274537.wav	bebdee7da0c80931a46ab4362522ebc15f299197f84bdc90143d6bd8713fde8b	会愿意和你生活吗？		3.0	0.0					zh-CN		yes	yes	吗
aebc3a5b529e2cd55bbff1f52bcc342512e93d85f23a51b862f58bb9432dd4774134bf439cadbceb3c70f6e3fc0dc1c248261481d6f5ef1e8f3eb088bab1712d	common_voice_zh-CN_18993515.wav	195d5de1061a712586e915d40ab31ee35ddd736fc749eb3362dc173298ac0e08	而阿备的爱情又会何去何从呢？		2.0	0.0	twenties	male_masculine	出生地：37 山东省		zh-CN		yes	no	
aebc3a5b529e2cd55bbff1f52bcc342512e93d85f23a51b862f58bb9432dd4774134bf439cadbceb3c70f6e3fc0dc1c248261481d6f5ef1e8f3eb088bab1712d	common_voice_zh-CN_22935049.wav	c6515a2f7b9d040bbefba3a04c22cfdcd6ff44df24dc34f5b22e008dda171fa0	众神的战车？		2.0	0.0	twenties	male_masculine	出生地：37 山东省		zh-CN		yes	no	
c0fcbf8684573126d40f6c80f9f99749478922600305bd700c519953805dd392c07336bdaaa79edbc43a4cb6e3542e9a772ae510abcb2140ab58a0f2d78767f0	common_voice_zh-CN_32521898.wav	f7f39ea13efed060e1ba7ca120360a4aa80983129a007e9a6c9619198f8ea995	先生，这是你的钱包吗？		2.0	0.0					zh-CN		yes	yes	吗
da8d6118d31f9556d5c65bc9664374617d6439515ff7c024c710a115a75f9112faacdf34e6b45b70939369896300fb7e0fb61e5994e19fd4b25af59017d55122	common_voice_zh-CN_32661025.wav	b199c67a4607d4cb1711cc2a56e630b8e4c7f832f2d336f4a72b0840c51e78b3	为什么这么急着抵达终点？		2.0	0.0					zh-CN		yes	yes	什么
4bd5ef67d6054eb397a7e60daecbdcfe8387c72184be4cbe1af2dc72d6d440b422370d2812837d199c9d5475acf7e2d4d2578cc4b945bb49b253d5e78d21990d	common_voice_zh-CN_27684857.wav	f6669f216604042e202a5e930ae3ade357d022c5af02dc68002d44f3ea52206c	可是钱从哪里来？		2.0	0.0					zh-CN		yes	yes	哪
451a9203c1cf1b8763cb0e659ad246352b31571dc71410894f1495447416b03094ab14d499078238f950a2e5281201eb2debf13bf5b17655169cb5a2b6e197f5	common_voice_zh-CN_18771743.wav	06a502c1c86ea0c6fc2fa3305e9dc828e81d28d760bca51afbae9632d16e169c	吴乙峰问她：「你希不希望跟你父母讲一点话？		3.0	1.0	twenties	male_masculine	出生地：42 湖北省		zh-CN		yes	no	
5801633a377fb339acf638b6c0250fd54669126926e13abfbbca3a64580de6ac499509aa0ce332bc3d2d332ef57158dd1bb3ef0f3cae295d501ee883ddc73f90	common_voice_zh-CN_33300222.wav	fe211376402f26633b57471cd6a7546fb720ff4afdf9f7416121cd6089d33b09	如何确保台湾？		5.0	2.0					zh-CN		yes	yes	如何
844bed009831973f43495eab1ca52ab865d6350c406b383d1cf67013a3fa24c213b11b1aa6d0126a5bbcef218134bebca2fafb990091b09c91aea9092812b0be	common_voice_zh-CN_22325408.wav	bb317d67dde0652f16a61f74c943c932594dc3b9ab5c83297c9fa152174c1662	真的有效吗？		2.0	0.0	thirties	female_feminine	出生地：37 山东省		zh-CN		yes	yes	吗
885b9417a4d98f897577696054c07cc5d24ff62021d28d943146c6e996a2f0addedc9cbe97ae827f45f5b79d6c549c10dd75f95e4d29f25e4073d802ae234b6c	common_voice_zh-CN_18724683.wav	02b593561637bae57dc79dd10c58bcee4ff723c2473c634c1d9d23abfec1ae72	温峤有次藏在帐子里吓唬庾会，庾会神色恬静，慢慢跪下说：“您为什么要这样？		2.0	0.0					zh-CN		yes	yes	什么
4e5e07afa0f8f2f55e72700142e0d6733f77af5cc8067bb850f099eee5db9b2d670e1b72dd820db299f5b93ff299532abb20f0994f14c9697502fb37fd683da0	common_voice_zh-CN_26169276.wav	008129402d2f52fd7cf8ebcbd08352c4641877ec14a882c6c86747262f4c2094	北阿宾顿会下雪吗？		2.0	0.0					zh-CN		yes	yes	吗
7e0aee0ec909e69eef30d096a9c56fec508ce5978ff380c3d55d3fb52c374fba2278b3a3161f17d87c130ed16bf953f81b5c363d86c4db23c1e451605f352593	common_voice_zh-CN_33220374.wav	ff64de0836d650ff641a8ae7ee96f42b866bb406ce790243684a17b541670af3	何恨而反？		6.0	0.0					zh-CN		yes	no	
020bf88dd89d278bf9421eddb7d78cd66621f905fab43174bee7c83eeef0aaf90dd5b809ccd3b8ba80785cc56651442df1686f3c79dde6ebdf44dbf5151997d0	common_voice_zh-CN_25039481.wav	e0095213a596743a0d527d68e2855e1c1476a87128bc4c7ff7f348d639b687d9	还没有消息吗？		2.0	0.0	teens	male_masculine			zh-CN		yes	yes	吗
5d66e9ec552b7b74ae9c1137559ea3cdfe341af1e3f8984a7efcdf2a501ccccffb1c92996735d09372e8d0db5f2879a984d9760b195107e18fc8c218f256abfe	common_voice_zh-CN_18600815.wav	130fce410a77390f620524114d156dfec70a863f7c89b21e0351a97547e88c3f	男女之情？		2.0	0.0	twenties	male_masculine	出生地：13 河北省		zh-CN		yes	no	
8a94d0ff96c5a6827b6fd92668afc167ef11dde5a6230855b3a8faf04b8874e88b0991d9c4ad5ba8b5ab473b6769cb09df1b1b2efaae40a68111ef47496600bd	common_voice_zh-CN_18978110.wav	0355ce8e82ba515345f88566dafc845781a10623d55de9f6574d3d54db2923d9	昔日熟悉的人们各又如何？		2.0	0.0	twenties	male_masculine	出生地：23 黑龙江省		zh-CN		yes	yes	如何
b2eae7ac0ee315a4c55a8d1e2827038fd3c778034e071aab29020b4962cc97da5ecc8ce8132f7b086dce6828a206691dd645448f9eafcc09ed7724852839f3d8	common_voice_zh-CN_22224716.wav	b6c6979b68e3beef293b1fe62dc93ca93b7baf6833fe8c8e4cba5807a965b28c	得到了钱却没命花吗？		2.0	0.0					zh-CN		yes	yes	吗
cb4658f40f8c63013fce420cdeb1f3d06ea61b29ead0b1db4b4997192b435f9bb6ed076e1add0c662513af02ee339f87e2c5771db78e92a4b4261a7b2bb45d08	common_voice_zh-CN_22154919.wav	9a56fbd1f3f35d0bba179cf2c892c2704f204ffaf6869e6de3e619639f6310df	我们应该先告诉谁？		2.0	0.0					zh-CN		yes	yes	谁
00c04d12b3cb3ab3846b930a67316ed8d8510b60e7449e2082961857cd1c51b38901030bcda5b18e57f59462518c3da3d6eb987d5fdb436693d1eb59b24b43fd	common_voice_zh-CN_22148131.wav	98c3496d97ffe496b68d2d34b807c251b69dda7205c13c344eb81fc78e2f8182	巴士应该在哪里搭？		2.0	0.0					zh-CN		yes	yes	哪
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20010041.wav	3ccbbe0e118b31f945c9786130628625440a5417d7c4b6a39fed41ac047d996f	故园人岂知？		2.0	0.0	fourties	male_masculine	出生地：41 河南省		zh-CN		yes	yes	岂
3596c63a300be524ab752cdc7ac31918d96c54ea57511f621b42c542e757ae1ef1f7e86171ab0e2dff43009b053bf03e7b45a5d13fa72df71658634ceba869f4	common_voice_zh-CN_32735605.wav	d22f1a55be25e4af3a72b27b5044f2e1b83adf47fdc3d1fed3ab106f375d3834	不在这里会在哪里啊？		2.0	0.0					zh-CN		yes	yes	哪
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070348.wav	401e285e4e6130f647cb22e24d47f7f5cd6d1ace7027e38bcfb9dcd857149032	这是哪里？		2.0	0.0	twenties	male_masculine			zh-CN		yes	yes	哪
062b1090fa644c02edf459a08175262cf2b8fb55993ce1f747732ed93b944ee43a90ed16d637bce421ba042ad2df814b568046afcb7102a9aea11c2971ae5b72	common_voice_zh-CN_33503592.wav	ff64de0836d650ff641a8ae7ee96f42b866bb406ce790243684a17b541670af3	何恨而反？		2.0	1.0					zh-CN		yes	no	
d3ad83f7520836393f58ac7f51513728f1a702f7f48653229438d7bbc9d2bcef70c0981d6c39a61038c817e265565584e3dea736f950992754075bfa4e81cd8e	common_voice_zh-CN_18730634.wav	00225151d4dbbc570ebc17b2608cbd2c02a7a1847e4b984a98f64a09b1ff263d	塔卢拉·班克黑德也在场，坐在桌旁自言自语：“天哪，何时才会停止？		2.0	1.0	twenties	male_masculine	出生地：33 浙江省		zh-CN		yes	yes	哪
acf53b4cc2a7852e3ea4e73a29ac3b6d5b6bdcb83fe87da87596f8ba8a09819cba272a628dff0d0d4f7ce084919f40d1ce7909be34c50afb5ae29fdb69597b6f	common_voice_zh-CN_20073766.wav	3e0928794de93de9441ac964a474591349167ed0a756f191abbfcc1ea072e75a	曷言乎罗汉脚也？		2.0	0.0	twenties	male_masculine	出生地：41 河南省		zh-CN		yes	no	
7dacd952866cdee6d1b6d28a232ad508aef324d5796b13aebb4ff9baefe39295672cf9b276e3a2bee16635cf419ad2d638f695928337ad7034a96fb60e0e9909	common_voice_zh-CN_21353927.wav	5266c501eae971214f9ccee8ba1d7699ff5c9c70f2e9b5c8633d1a94b218498a	我还要听你背一次啊？		2.0	0.0	teens	male_masculine	出生地：15 内蒙古自治区		zh-CN		yes	no	
a814ab0b745c675cb5743ec53ae89b5a9ddaf76fd2c3247aaf4807609bd6fcd34650023bc7b99322017eef93509dfb96e779c71e291a64bc4bc25bcd9c95da11	common_voice_zh-CN_33053610.wav	fe211376402f26633b57471cd6a7546fb720ff4afdf9f7416121cd6089d33b09	如何确保台湾？		4.0	3.0					zh-CN		yes	yes	如何
0aecf8eaf1ae0369b457a3f0d07da03ef2f1aaae69a4229dcb5dbd20bdec6d51601dc5fc767cbe6226dacf21c5a5712e9f7eeec52fd2ba1e9f5a2c51894d61d4	common_voice_zh-CN_32896879.wav	e4317053c1fa1e90d3a4fb3f898f902c633ca15a61787abf64e2ec56ec654f19	或刚好今天心情不好？		4.0	2.0					zh-CN		yes	no	
a312cec79d6fdfb6e19d4ddb0105dd0c3b4c737aacbc4df8a1ee436f36b4c389da394eb24e957ecdf7c395be7a24157e43567764f1b8cebf578b64f458c1d5df	common_voice_zh-CN_32969131.wav	dbc4ba129ef3ab43953a39c89475fb96396afa9633dbea679623dce6c20e3e6a	你能拿我咋地？		4.0	1.0					zh-CN		yes	no	
e1052f59a596ad4861f73a802942767b24517e12cf870c867c614ef6160b6ef1fe50b14016e54388763fe920474b217b01b9be063789595090814680640dc6a3	common_voice_zh-CN_33367416.wav	b209a8231a8d6e03f78ba118d18d86feb6de682abf640e1eea1c2c93b1a78107	深圳房价这么高，我哪儿买得起？		5.0	0.0					zh-CN		yes	yes	哪
e9cc3949d9b87864e2727112229c732040c1e4e075a4ddd22dd89394ed1866217ad241739862cee1b06f30323bb7ca272dd41d0af06e7152d77cc5ebdc3f637f	common_voice_zh-CN_22345897.wav	bd8beed236b53d56c5ff1fc0f58a3aee8dff5e092ac8df180b0d2666ff948393	你们为什么哭？		2.0	0.0	twenties	female_feminine	出生地：51 四川省		zh-CN		yes	yes	什么
9f5dc51624ab6ce742e104d140b0ecbc2543680d8b818876fbf247cc155284e953505c9bae0cb774c758f81adf4277313b52d232ad59cb0b273fa65ddad0f469	common_voice_zh-CN_32743708.wav	f38be2595db40697c184f85814a8c4dcaa14247f2759ed2b6ca7cc81a9eb1e38	人类究竟为何而战？		2.0	0.0					zh-CN		yes	no	
b4adc95096ef52bf5264a24836e5bb37c590cc037fc95c82aaca6e38866edd9aaed13d7b2bef0b5cd43ef41eb5a04ddf14f4a676e519228d2b853f92043c6525	common_voice_zh-CN_33109990.wav	be20c08d691ebb5621a6f3474e59d65d6a9beb877d3ab5b0c12cf752a26cbbb0	他怎么样？		3.0	0.0					zh-CN		yes	yes	怎么
4f7d3d676a9a1ccb0cdefecfd2d2662ecfeca647448f4ce0db811ad2366a6c1d3d2a61583da01f14983523875a798113ba49972b6b8cbbd02fd62e8572ac57f0	common_voice_zh-CN_32727933.wav	aff5e586cc0e3dd7dcc7d3de6d0b1388c070faf4a6b677d26ac140b3e40a3b60	你是什么人呢？		6.0	1.0					zh-CN		yes	yes	什么
4f7d3d676a9a1ccb0cdefecfd2d2662ecfeca647448f4ce0db811ad2366a6c1d3d2a61583da01f14983523875a798113ba49972b6b8cbbd02fd62e8572ac57f0	common_voice_zh-CN_32727972.wav	b199c67a4607d4cb1711cc2a56e630b8e4c7f832f2d336f4a72b0840c51e78b3	为什么这么急着抵达终点？		3.0	0.0					zh-CN		yes	yes	什么
b32158c1f5b6b727d46fe74fb3053903c2b43514cc9f88750970a1b05eb074430489ec80ba6046804a72cc9dda4b6935a53576ea77c81b3c5c745fa016228e44	common_voice_zh-CN_32589020.wav	c4e1197cf9173371849afe164b1aab083bffdf1a01f8b1985d2d4ccb9f04a1e0	吴老师，你觉得学员今晚的表演比上次有进步吗？		3.0	0.0					zh-CN		yes	yes	吗
6398bc9ce6cd9e5032364a1177b134d389ceb7372be38740d1b7e819b088890a0dabb1194f4febcb90b58d5f098f86154f0c43027c2d36d3e2d6b7e32b415b89	common_voice_zh-CN_33490270.wav	cdb13ebc2ec30bf9d1d89083bdcf0cafe51c0910fb35ec3225333a0f0e8eb6e2	这个好难理解呀，她写的是什么呀？		2.0	0.0					zh-CN		yes	yes	什么
cf8dc23350310dda0dbe3072fb2fefffc2398d2ef45f13cbea7e32eabb432e9233dae66f84f590a1233cf11729a95171d9c98be2ae8213fa64d5e38b5f279cea	common_voice_zh-CN_33398141.wav	f8222e0f8fc7292f5cba4144030844d152f98cca10081b7aededfaf7bba56140	技盖至此乎？		7.0	0.0					zh-CN		yes	no	
3a10710efd5cdb5e2b530df4f12e72288e3de3aa2b5737c7594a10813f3d91f53855e371d250c2ead80133763d9222f8e07e6abc195bbb5c4335b94f4aa111ae	common_voice_zh-CN_32582678.wav	b199c67a4607d4cb1711cc2a56e630b8e4c7f832f2d336f4a72b0840c51e78b3	为什么这么急着抵达终点？		4.0	0.0					zh-CN		yes	yes	什么
6d8c425523443c50d78d2b64682f5db063e1413d805367282faa3bfee829a1b212ae0ef6992218552dd5c33c7f1a186c3c12121ff130b7ffa283627d12861768	common_voice_zh-CN_22117605.wav	8b6ebce96b520411643bb399e41182f60d587e0546f6e01f61cbb0f4020953df	这样的学校要怎么经营下去？		2.0	0.0	thirties	male_masculine	出生地：32 江苏省		zh-CN		yes	yes	怎么
eff597b53f04e214ce19227c36060c572538c2922f730663f408faf6bb4678b850ee6bdc6f4f8dabfb807792b9add70a537b7b944c27a6cb04de13699f729368	common_voice_zh-CN_22119567.wav	86cd4ee1b8bcb6377cc3e53b67ef358b2faf138da0702e6e3dbba3bd22745018	传不习乎？		2.0	0.0	twenties	male_masculine	出生地：23 黑龙江省		zh-CN		yes	no	
4cfe0965b905db73b85791e356cd473e521524cc383c8840ac0490bca68ae47206f6f3ac5ec942c622391052e2d622e96710e4db3cc57377c9b50384cbb40c35	common_voice_zh-CN_22210883.wav	ad18fca16a585309b0d80c9bfc7cb6e83d9e4248f6a715e2c8031f19b9fde9e4	都要向妳报备吗？		2.0	0.0					zh-CN		yes	yes	吗
59748376dd087f2113544e5024ccd932ff0a06fb78a8797933f795a89f8515b8f551734fd67594bc8ee6024b931e16367a63c06d36e36fa08649ace744184498	common_voice_zh-CN_22071155.wav	74128072c7b507d172a3df908ab9865cfbc734e42022bf7ee8db7b93ac1e2b21	阿斯特拉尔出现真正目的是什么？		2.0	1.0					zh-CN		yes	yes	什么
7cb2886a29c2838746afcd82a5597953a8ea90dc5c361e6e656c5c86034ba2c55c971d4138cab8d05b1bc5adf77490faeccda582febcda381865e0cfac207a52	common_voice_zh-CN_22216071.wav	addda8e7b8d61cf24d8a07289a999dc30822a79b864c81338cc7dc8d42a9adf8	你确定？		2.0	0.0					zh-CN		yes	no	
8536db0af34f15d5327bb1579b35165a6c2f1f3ae3aff704219cec40e32d70f053c402a9779d43c2a7ca051812b2bdc7d4e2107b97b3f27765f22e27118e7923	common_voice_zh-CN_22051552.wav	631251b9340b66913bf580fc6355ecf5b3eb54f2aa3bf8b8dc8e755ca3379f8f	这有没有可取的地方呢？		2.0	0.0					zh-CN		yes	no	
8d8f14fa379782d9ddaa15da03bdcef6dd127f42fc5b06f9625d6fc7f49dec6b9acfacc67173e72fc35d2c2578ff3deddc21bd91e857040b7d886ab845628956	common_voice_zh-CN_22107632.wav	82de899714bd181663bc9be65ae2ff7dc8ba86f152fa29963d963c7d0002fb4e	这是什么鬼东西？		2.0	1.0					zh-CN		yes	yes	什么
924b36b77ecbb70732cee01ac12fb31f362027af73d6ca213b24d7842d549d9dc97be0ebae2e030fb888f3f69a319de25bcdeb10b309126a804fa46dfa342bdd	common_voice_zh-CN_19003194.wav	1b50f9299f3cecc98222c8e46c82e404eafbf0183087f82da28915193c60b014	神是甚么？		2.0	0.0	teens	male_masculine	出生地：44 广东省		zh-CN		yes	no	
acbc8e8b20dc5c7ad73e932c40f7656139446f27cf08458981b0c8d5528c1da03a49fddf2a81c02aeff6b98db5c47f112718cb702f2be8b25c5da0e11a1407db	common_voice_zh-CN_22106091.wav	7ee0f29179e09cf97e2feace1473d8c935a90cdea73c55993de9604d668c796c	系咪有责任交代返你之前搞乜野呀？		2.0	1.0					zh-CN		yes	no	
b1ccd227a5c1a7aae84f13ce582926a17531043c44b5b42077dffb6cd49a34d87f42590ae5a8886aab155a7624810996e4e993263ea3b694dc28f098ff7fdfd1	common_voice_zh-CN_18935941.wav	0374ee2bb50ea9b6d4a5b2cb8a32f5e175203b469321eef7cc38196a7787b00b	为何要和他成为亲戚？		2.0	0.0	teens	male_masculine	出生地：43 湖南省		zh-CN		yes	no	
d8fa83a1e8428f2e2d00cbd0e3bc95ae8aba5be13212fd60593b425170a1f4a75143e47ebc042602c6792602ed48837df41af1cbe157124278e596cd32fd121e	common_voice_zh-CN_22079295.wav	771a8ec7ac984c095172353a39e106e1d18c149ac1988047945acb7f83094f63	说人家是最大机会主义？		2.0	0.0					zh-CN		yes	no	
e1fa829ab6a542e42c78545ebb3918984a4e8ee0b15f3ef875ca500876eb3ba62a87a5f282a4b6e32d2734556241680c69e6a04812f6d1f555624a9d7f211dfe	common_voice_zh-CN_21974862.wav	5cc5ed668fe8acc7db5df8c43362d71b9360c39a08257b0682bafdac6dfe3d8e	你有什么事很忙吗？		2.0	0.0					zh-CN		yes	yes	什么, 吗
6f28bd3c7f178b06bb448e070d834ffbc986ac9db3036bdf210d03845ddb85b62cfef8e31009ea6745b44ddb309a094bce0ece87462615aa21d02b6cb82eecf2	common_voice_zh-CN_22109877.wav	8a491adff46f965e48f5c2aa5aa6aa686efeb0e160b715dccd4ccf6570c6407b	应该如何看苦难呢？		2.0	1.0					zh-CN		yes	yes	如何
7dcf31b64b6a63acc10d4cc9d56af702c67b21d7d6bd5d6e9ba925fb64bfccc77cd689faa4c756c18f8ee3e00825cf7b5de3b777a5f58131850fd53e7ea0f1d4	common_voice_zh-CN_22214168.wav	b11d17a5bb27a18dc6a930d2efcea162270ccba719f2395dbb195d1165bc35eb	怎么感觉很难喝？		2.0	0.0					zh-CN		yes	yes	怎么
85256c2c8ed6c3aee065da9f9608f258f5f38c5b8cc0e0a45c7f49d84711940a3dace814b1ec431c79477059d52126f616475494861f8c250506072debe1b684	common_voice_zh-CN_22055092.wav	66617662668f9282e102bd117c1ac4fcad3f41ecbbf593a1310cfca04787c91f	该不该通知她？		2.0	1.0					zh-CN		yes	no	
89fd4c978d324d16a79ae07ac48c2d824d1745faa910657981f89e61e762bfd952ece4e5ca394280dfa7d96c05f84fac67d724dafae39cab27ff4218b90aac6d	common_voice_zh-CN_22153980.wav	9b4ac0a91debb6abbd65d0665003cf79de426d36ee0c6df40df4c65c7c79b42b	还是因此更加深厚？		2.0	0.0					zh-CN		yes	yes	还是
a754762f34a574635463d07455751fcf885c1e67d761c6c860f827a44ab1dc1078090985039bd237fba9493a3d9f6213331f51b463e0497d3fb934193b425020	common_voice_zh-CN_22187198.wav	a7a56a38ab9929948773a53bdc09547164b829d66b26ed49f6a86cc86f1e2ad5	蓝色的天空看来像怎样？		2.0	0.0					zh-CN		yes	no	
ad5f4c4a6a4be517bc1891cadf0294129fa80197474ef3454c6b7188fe39d9f0408bf8c1e8a268117e23878d93fbe16a927da34511f37e60c3449959604dd7a7	common_voice_zh-CN_18646866.wav	0513493174ec9a30d8ff381ee26038ac9b62e5a6828d50a3ce728a300f847503	你有带钥匙来吗？		2.0	0.0	twenties	male_masculine			zh-CN		yes	yes	吗
b92001290de77f2f05bd4838b8ad0b45643183c40170459b7a6e9e45838b37d9df3cf8be9ed361a7510ff344910453877a8bcfc89e64b3d23064caa0029ffc98	common_voice_zh-CN_22214237.wav	b199c67a4607d4cb1711cc2a56e630b8e4c7f832f2d336f4a72b0840c51e78b3	为什么这么急着抵达终点？		2.0	0.0					zh-CN		yes	yes	什么
ce72281e6f9f7507dd7cde559322cb8280224874105537cfd971ccc0fe2f96ad2d7e8acfdae9d6df2f8de3c255db2013e13cac7493e1ac089bc9a4699d37c18b	common_voice_zh-CN_18985050.wav	0535d359fffcb0cf5d6f946197431d903fd4b65d08ed9973dbff8de0981a3429	为什么不宣传陈玉成而宣传李秀成？		2.0	0.0					zh-CN		yes	yes	什么
cf6f9704517191553ee0545404f98edab1c4d7cd0aa5a24b62a1b4a45fa27507ff58926d810819ab826e4c98d0a98e838f6e010e22ebf4a1e44548323df573f0	common_voice_zh-CN_22185014.wav	a565c49c84217f41b128ff513f57706d32e3fec70aba31bec12e46f494d8e0f8	谁才会是真正的赢家？		2.0	0.0					zh-CN		yes	yes	谁
